customer_id,gender,tenure_months,contract_type,payment_method,monthly_charges,internet_service_type,is_paperless_billing,is_churn,is_senior_citizen,has_partner,has_dependents,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,total_charges,Prediccion_Churn,Probabilidad_Fuga
6231-WFGFH,Male,4,Month-to-month,Mailed check,20.5,No,true,false,false,true,true,true,false,false,false,false,false,false,false,77.6,0,45.88
5879-SESNB,Female,11,Month-to-month,Electronic check,75.25,Fiber optic,false,false,false,false,false,true,true,false,false,false,false,false,false,888.65,1,65.9
6322-HRPFA,Male,49,Month-to-month,Credit card (automatic),59.6,DSL,false,false,false,true,true,true,false,true,true,false,true,false,false,2970.3,0,41.6
5948-UJZLF,Male,2,Month-to-month,Mailed check,49.25,DSL,false,false,false,false,false,true,false,false,true,false,false,false,false,97,1,60.2
6575-SUVOI,Female,25,Month-to-month,Credit card (automatic),69.5,DSL,true,false,true,true,false,true,true,true,false,false,true,true,false,1752.65,0,43.79
2273-QCKXA,Male,1,Month-to-month,Mailed check,49.05,DSL,false,false,false,false,false,true,false,false,false,false,true,false,false,49.05,1,61.4
5630-AHZIL,Female,3,Month-to-month,Bank transfer (automatic),64.5,DSL,true,false,false,false,true,true,false,true,false,false,true,false,true,177.4,1,60.04
3016-KSVCP,Male,29,Month-to-month,Mailed check,33.75,DSL,false,false,false,true,false,false,false,false,false,false,false,true,false,1009.25,0,41.6
0278-YXOOG,Male,5,Month-to-month,Mailed check,21.05,No,false,true,false,false,false,true,false,false,false,false,false,false,false,113.85,0,47.45
2928-HLDBA,Female,6,Month-to-month,Mailed check,20.7,No,false,false,false,false,false,true,false,false,false,false,false,false,false,112.75,0,45.07
1095-WGNGG,Female,61,Two year,Bank transfer (automatic),101.05,Fiber optic,true,false,false,true,false,true,true,false,true,false,false,true,true,5971.25,0,35.19
2135-RXIHG,Male,1,Month-to-month,Electronic check,45.65,DSL,true,true,false,false,false,true,false,false,false,false,false,false,false,45.65,1,61.74
1159-WFSGR,Female,16,Month-to-month,Electronic check,20.4,No,false,false,false,true,true,true,false,false,false,false,false,false,false,321.4,0,42.73
7654-YWJUF,Male,43,One year,Bank transfer (automatic),84.25,Fiber optic,true,false,false,true,false,true,false,true,false,true,true,false,false,3539.25,0,34.92
6727-IOTLZ,Male,14,Two year,Mailed check,81.95,DSL,false,false,false,true,false,true,false,false,true,true,true,true,true,1181.75,0,30.13
2070-FNEXE,Female,7,Month-to-month,Bank transfer (automatic),76.45,Fiber optic,false,true,true,false,false,true,false,true,false,false,false,false,false,503.6,1,65.91
8167-GJLRN,Male,3,Month-to-month,Electronic check,30.4,DSL,false,false,false,false,false,false,false,false,false,false,true,false,false,82.15,1,61.74
9178-JHUVJ,Male,24,Two year,Bank transfer (automatic),24.1,No,true,false,false,true,true,true,true,false,false,false,false,false,false,587.4,0,20.66
6168-YBYNP,Male,59,Month-to-month,Electronic check,111.35,Fiber optic,true,false,false,false,false,true,true,false,true,true,true,true,true,6519.75,1,59.95
9323-HGFWY,Female,27,One year,Credit card (automatic),101.9,Fiber optic,true,false,false,true,false,true,false,true,false,false,true,true,true,2681.15,0,45.6
7157-SMCFK,Male,61,Two year,Mailed check,19.75,No,false,false,false,false,true,true,false,false,false,false,false,false,false,1124.2,0,20.66
4629-NRXKX,Female,2,Month-to-month,Electronic check,70.4,Fiber optic,false,true,false,true,true,true,false,false,false,false,false,false,false,147.15,1,69.84
3282-ZISZV,Male,32,One year,Credit card (automatic),83.7,DSL,false,false,false,false,true,true,true,false,true,true,true,true,true,2633.3,0,37.44
1950-KSVVJ,Female,45,One year,Mailed check,113.3,Fiber optic,false,false,false,true,false,true,true,true,true,true,true,true,true,5032.25,0,45.6
4716-HHKQH,Male,20,Month-to-month,Electronic check,107.05,Fiber optic,false,false,true,true,false,true,true,false,true,false,true,true,true,2172.05,1,62.64
6035-BXTTY,Female,32,Month-to-month,Bank transfer (automatic),54.65,DSL,false,false,true,false,false,true,false,false,true,false,true,false,false,1830.1,0,43.79
1010-DIAUQ,Male,5,Month-to-month,Bank transfer (automatic),96.5,Fiber optic,false,true,false,false,false,true,false,false,false,true,false,true,true,492.55,1,69.28
9601-BRXPO,Female,25,Month-to-month,Bank transfer (automatic),104.95,Fiber optic,true,true,false,true,false,true,true,false,false,true,true,true,true,2566.5,1,57.25
5686-CMAWK,Male,17,One year,Electronic check,86.75,Fiber optic,false,false,false,false,false,true,true,false,false,true,true,false,false,1410.25,0,41.32
9442-JTWDL,Female,11,One year,Credit card (automatic),20.05,No,false,false,false,false,false,true,false,false,false,false,false,false,false,237.7,0,27.42
8896-RAZCR,Female,44,Two year,Mailed check,19.9,No,false,false,false,false,true,true,false,false,false,false,false,false,false,868.1,0,20.66
6235-VDHOM,Female,5,Month-to-month,Electronic check,28.45,DSL,false,true,true,false,false,false,false,false,true,false,false,false,false,131.05,1,60.27
0257-ZESQC,Female,27,Month-to-month,Bank transfer (automatic),75.2,Fiber optic,true,true,true,true,false,true,false,true,false,false,false,false,false,1929.35,1,57.09
8397-MVTAZ,Male,34,Month-to-month,Electronic check,100.05,Fiber optic,true,true,false,true,false,true,true,false,false,true,false,true,true,3480,1,61.94
9282-IZGQK,Female,1,Month-to-month,Electronic check,85,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,true,85,1,70.99
2560-PPCHE,Female,65,One year,Bank transfer (automatic),105.05,Fiber optic,true,false,false,false,false,true,true,false,true,false,true,true,true,6744.25,0,43.69
5301-GAUUY,Male,32,Month-to-month,Bank transfer (automatic),80.35,Fiber optic,true,true,false,false,false,true,true,false,true,false,false,false,false,2596.15,1,57.25
2393-DIVAI,Female,3,Month-to-month,Mailed check,20,No,true,false,false,false,false,true,false,false,false,false,false,false,false,61.7,0,45.88
1710-RCXUS,Male,51,One year,Credit card (automatic),90.35,Fiber optic,true,false,false,true,false,true,true,false,true,false,false,false,true,4614.55,0,43.87
0516-UXRMT,Female,62,One year,Electronic check,92.05,Fiber optic,true,false,false,false,false,true,true,true,true,true,false,false,false,5755.8,0,36.78
5148-HKFIR,Female,20,Two year,Mailed check,19.7,No,false,false,false,false,false,true,false,false,false,false,false,false,false,406.95,0,20.71
9931-KGHOA,Female,46,Month-to-month,Bank transfer (automatic),55,DSL,false,false,false,true,false,true,true,true,false,false,false,false,false,2473.95,0,41.6
2024-BASKD,Female,1,Month-to-month,Mailed check,74.6,Fiber optic,true,true,false,false,false,true,false,false,false,true,false,false,false,74.6,1,70.69
4160-AMJTL,Female,8,Month-to-month,Electronic check,19.65,No,false,true,true,false,false,true,false,false,false,false,false,false,false,164.3,0,43.85
3859-CVCET,Female,4,Month-to-month,Mailed check,45.65,DSL,false,true,false,false,false,true,false,false,false,false,false,false,false,191.05,1,60.2
9978-HYCIN,Male,47,One year,Bank transfer (automatic),84.95,Fiber optic,true,false,true,true,true,true,false,false,true,false,false,true,false,4018.05,0,35.07
1853-ARAAQ,Female,26,Month-to-month,Credit card (automatic),50.35,DSL,true,false,false,false,false,false,false,false,false,true,false,true,true,1277.5,0,41.6
4697-LUPSU,Male,2,One year,Mailed check,20.2,No,false,false,false,true,true,true,false,false,false,false,false,false,false,34.75,0,29.46
6647-ZEDXT,Female,30,One year,Credit card (automatic),110.45,Fiber optic,false,false,false,false,false,true,true,false,true,true,true,true,true,3327.05,0,45.76
0030-FNXPP,Female,3,Month-to-month,Mailed check,19.85,No,false,false,false,false,false,true,false,false,false,false,false,false,false,57.2,0,45.88
7379-POKDZ,Male,3,Month-to-month,Electronic check,70.3,Fiber optic,true,true,false,true,false,true,false,false,false,false,false,false,false,208.85,1,69.84
7817-OMJNA,Male,14,One year,Bank transfer (automatic),20.4,No,false,false,false,false,false,true,false,false,false,false,false,false,false,275.7,0,27.42
4785-NKHCX,Male,5,Month-to-month,Bank transfer (automatic),20.05,No,false,false,true,false,false,true,false,false,false,false,false,false,false,94.15,0,45.88
4178-EGMON,Male,70,Two year,Credit card (automatic),88,Fiber optic,true,false,false,true,false,true,true,true,true,false,true,false,false,5986.45,0,24.64
4220-TINQT,Female,61,Month-to-month,Electronic check,106.35,Fiber optic,true,false,false,true,false,true,true,false,false,true,true,true,true,6751.35,1,59.95
5337-IIWKZ,Male,34,Month-to-month,Electronic check,44.85,DSL,true,false,false,true,true,false,false,false,false,true,true,true,false,1442.6,0,42.77
6916-HIJSE,Female,65,Two year,Bank transfer (automatic),84.85,DSL,true,false,false,false,false,true,false,true,true,true,true,true,true,5459.2,0,21.01
2252-NKNSI,Male,52,Two year,Mailed check,85.15,DSL,true,false,false,false,true,true,true,true,true,false,true,true,true,4461.85,0,21.01
0979-MOZQI,Male,62,Two year,Bank transfer (automatic),39,DSL,true,false,false,true,false,false,false,false,false,false,true,true,false,2337.45,0,21.01
5543-QDCRY,Male,4,Month-to-month,Electronic check,56.4,DSL,true,false,false,false,false,true,false,false,false,false,false,true,false,234.85,1,60.55
5146-CBVOE,Female,16,Month-to-month,Bank transfer (automatic),75.1,Fiber optic,false,false,false,false,false,true,false,false,true,false,false,false,false,1212.85,1,64.53
8467-WYNSR,Male,22,Month-to-month,Mailed check,55.1,DSL,false,false,false,false,false,true,false,true,false,false,true,false,false,1253.15,0,43.82
3261-CQXOL,Female,71,Two year,Bank transfer (automatic),25.45,No,false,false,false,true,true,true,true,false,false,false,false,false,false,1813.35,0,20.66
4002-BQWPQ,Male,25,Month-to-month,Bank transfer (automatic),81.75,DSL,false,false,false,false,false,true,true,true,true,true,true,false,true,2028.8,0,41.6
5875-YPQFJ,Male,1,Month-to-month,Electronic check,69.9,Fiber optic,true,true,false,false,false,true,false,false,false,false,false,false,false,69.9,1,70.99
6646-QVXLR,Male,62,One year,Electronic check,103.75,Fiber optic,true,true,true,true,false,true,true,false,true,true,false,true,true,6383.35,0,48.53
2545-LXYVJ,Male,72,Two year,Bank transfer (automatic),20.7,No,false,false,false,true,false,true,false,false,false,false,false,false,false,1492.1,0,20.66
3234-VKACU,Male,2,Month-to-month,Electronic check,70.3,DSL,false,false,false,false,false,true,false,false,false,false,true,true,true,132.4,1,60.55
1452-KIOVK,Male,22,Month-to-month,Credit card (automatic),89.1,Fiber optic,true,false,false,false,true,true,true,false,true,false,false,true,false,1949.4,1,57.99
3413-BMNZE,Male,1,Month-to-month,Bank transfer (automatic),45.25,DSL,false,false,true,false,false,true,false,false,false,false,false,false,false,45.25,1,61.4
4767-HZZHQ,Male,30,Month-to-month,Bank transfer (automatic),82.05,Fiber optic,false,false,false,true,true,true,false,false,true,true,false,false,false,2570.2,1,57.25
9848-JQJTX,Male,72,Two year,Bank transfer (automatic),100.9,Fiber optic,true,false,false,false,false,true,true,false,true,true,false,true,true,7459.05,0,25.5
3679-XASPY,Female,1,Month-to-month,Electronic check,19.45,No,false,false,false,true,true,true,false,false,false,false,false,false,false,19.45,1,55.92
6207-WIOLX,Female,25,Month-to-month,Credit card (automatic),58.6,DSL,true,true,false,true,true,false,false,true,true,true,false,true,true,1502.65,0,41.6
2372-HWUHI,Male,2,Month-to-month,Electronic check,44.35,DSL,false,true,false,false,false,true,false,false,false,false,false,false,false,81.25,1,61.74
5716-EZXZN,Female,65,Two year,Credit card (automatic),99.05,Fiber optic,true,false,false,true,true,true,true,true,true,false,true,true,false,6416.7,0,35.04
0956-SYCWG,Female,13,One year,Electronic check,19.65,No,false,false,false,false,false,true,false,false,false,false,false,false,false,244.8,0,28.64
1285-OKIPP,Male,1,Month-to-month,Electronic check,79.9,Fiber optic,false,true,false,false,false,true,false,false,false,false,false,false,true,79.9,1,70.99
2504-DSHIH,Male,23,Month-to-month,Electronic check,86.8,Fiber optic,false,false,true,true,false,true,true,false,false,false,false,false,true,1975.85,1,62.24
2040-LDIWQ,Male,65,Two year,Bank transfer (automatic),84.2,DSL,true,false,false,true,true,true,true,false,true,true,true,true,true,5324.5,0,21.01
4522-AKYLR,Female,13,Month-to-month,Electronic check,54.8,DSL,true,false,true,false,false,true,false,false,true,true,false,false,false,731.3,1,53.12
3197-ARFOY,Female,19,Month-to-month,Mailed check,105,Fiber optic,true,false,true,false,false,true,false,true,true,false,true,true,true,2007.25,1,57.83
3488-PGMQJ,Male,8,Month-to-month,Electronic check,74.5,Fiber optic,true,true,true,false,false,true,false,false,true,false,false,false,false,606.55,1,67.41
1563-IWQEX,Female,12,Month-to-month,Mailed check,19.7,No,false,false,false,false,false,true,false,false,false,false,false,false,false,220.35,0,41.25
2985-JUUBZ,Male,40,Month-to-month,Electronic check,74.55,DSL,true,false,false,true,true,true,true,false,false,true,false,true,true,3015.75,0,42.77
2868-SNELZ,Female,2,Month-to-month,Mailed check,80.6,Fiber optic,false,true,false,false,false,true,true,false,false,true,false,false,false,155.8,1,69.53
6905-NIQIN,Male,1,Month-to-month,Mailed check,50.65,DSL,false,true,false,false,false,true,false,false,true,false,false,false,false,50.65,1,61.4
2957-LOLHO,Male,12,Month-to-month,Bank transfer (automatic),45.4,DSL,true,true,false,false,false,true,false,false,false,false,false,false,false,518.9,1,51.61
2320-SLKMB,Female,26,Month-to-month,Credit card (automatic),44.45,DSL,true,false,false,false,false,false,false,false,false,true,true,true,false,1183.8,0,41.6
2937-FTHUR,Female,18,Month-to-month,Electronic check,64.8,DSL,false,false,false,false,true,true,true,true,false,false,false,false,true,1166.7,0,47.19
5760-WRAHC,Female,22,Month-to-month,Mailed check,69.75,DSL,true,false,true,false,false,true,false,true,false,true,true,false,true,1545.4,0,44.78
4719-UMSIY,Male,6,Month-to-month,Mailed check,19.65,No,false,false,false,false,true,true,false,false,false,false,false,false,false,100.9,0,45.07
1480-BKXGA,Male,72,Two year,Bank transfer (automatic),116.05,Fiber optic,true,false,true,true,false,true,true,true,true,true,true,true,true,8404.9,0,25.05
5968-XQIVE,Male,72,One year,Electronic check,89.7,Fiber optic,true,false,false,true,true,true,true,false,true,false,false,true,false,6588.95,0,37.65
2359-KMGLI,Male,24,Month-to-month,Electronic check,80.25,Fiber optic,true,true,false,false,false,true,true,false,true,false,false,false,false,1861.5,1,62.24
4431-EDMIQ,Female,7,Month-to-month,Electronic check,75.7,DSL,true,false,false,true,true,true,false,true,true,true,true,true,false,554.05,1,55.47
0447-BEMNG,Female,48,Month-to-month,Bank transfer (automatic),45.3,DSL,true,true,false,true,false,false,false,true,false,true,false,false,true,2145,0,41.6
5756-OZRIO,Male,61,One year,Bank transfer (automatic),64.05,DSL,false,false,true,true,false,true,true,false,true,false,false,false,true,3902.6,0,39.56
6705-LXORM,Female,5,Month-to-month,Electronic check,70.05,Fiber optic,false,false,true,true,false,true,false,false,false,false,false,false,false,302.6,1,69.59
7531-GQHME,Male,12,Month-to-month,Credit card (automatic),20.05,No,false,false,false,false,false,true,false,false,false,false,false,false,false,265.45,0,41.25
5791-KAJFD,Female,56,One year,Bank transfer (automatic),68.75,DSL,true,false,false,true,true,true,true,true,false,true,false,false,true,3808,0,37.44
2654-VBVPB,Female,1,Month-to-month,Bank transfer (automatic),19.9,No,false,false,false,false,false,true,false,false,false,false,false,false,false,19.9,1,55.56
6103-LIANB,Male,59,Two year,Credit card (automatic),99.5,Fiber optic,true,false,false,true,true,true,true,false,false,true,false,true,true,5861.75,0,35.19
5846-NEQVZ,Male,71,Two year,Credit card (automatic),70.85,DSL,true,false,false,true,true,true,false,true,false,true,true,false,true,4973.4,0,21.01
9411-TPQQV,Female,40,One year,Bank transfer (automatic),54.55,DSL,true,false,false,false,false,false,false,true,false,false,true,true,true,2236.2,0,37.44
